train_task,test_task,test_acc,test_loss,epoch
0,0,0.46922672277748556,0.7060332441254705,0
0,avg,0.46922672277748556,0.7060332441254705,0
0,0,0.46922672277748556,0.7060332441254705,0
0,avg,0.46922672277748556,0.7060332441254705,0
1,0,0.46922672277748556,0.7060332441254705,0
1,1,0.5134865134865135,0.6930451369309402,0
1,avg,0.49135661813199955,0.6995391905282053,0
1,0,0.46922672277748556,0.7060332441254705,0
1,1,0.5134865134865135,0.6930451369309402,0
1,avg,0.49135661813199955,0.6995391905282053,0
2,0,0.46922672277748556,0.7060332441254705,0
2,1,0.5134865134865135,0.6930451369309402,0
2,2,0.5070281124497992,0.6931084092841091,0
2,avg,0.49658044957126607,0.6973955967801734,0
2,0,0.46922672277748556,0.7060332441254705,0
2,1,0.5134865134865135,0.6930451369309402,0
2,2,0.5070281124497992,0.6931084092841091,0
2,avg,0.49658044957126607,0.6973955967801734,0
3,0,0.46922672277748556,0.7060332441254705,0
3,1,0.5134865134865135,0.6930451369309402,0
3,2,0.5070281124497992,0.6931084092841091,0
3,3,0.4577161968466316,0.6943415456335338,0
3,avg,0.4868643863901075,0.6966320839935134,0
3,0,0.46922672277748556,0.7043920534024547,1
3,1,0.5134865134865135,0.6929562899258944,1
3,2,0.5070281124497992,0.6926764369489677,1
3,3,0.4577161968466316,0.6949687015480592,1
3,avg,0.4868643863901075,0.696248370456344,1
3,0,0.46922672277748556,0.7028288823689115,2
3,1,0.5134865134865135,0.6924863695264696,2
3,2,0.5070281124497992,0.6922806582776418,2
3,3,0.4577161968466316,0.6953627736273418,2
3,avg,0.4868643863901075,0.6957396709500911,2
3,0,0.46922672277748556,0.7009063512008482,3
3,1,0.5134865134865135,0.6919522585568728,3
3,2,0.5070281124497992,0.6919084188928566,3
3,3,0.4577161968466316,0.6958362681411182,3
3,avg,0.4868643863901075,0.695150824197924,3
3,0,0.46922672277748556,0.6978782681902104,4
3,1,0.5134865134865135,0.6911525211848698,4
3,2,0.5070281124497992,0.6908889065784622,4
3,3,0.4519827998088868,0.6943617181463556,4
3,avg,0.48543103713067126,0.6935703535249744,4
3,0,0.46922672277748556,0.6947961533339259,5
3,1,0.5134865134865135,0.6893989037085961,5
3,2,0.5070281124497992,0.6893516448606928,5
3,3,0.5833731485905399,0.6875434370628681,5
3,avg,0.5182786243260845,0.6902725347415206,5
3,0,0.46922672277748556,0.6916497645410722,6
3,1,0.5134865134865135,0.6876617035308441,6
3,2,0.5557228915662651,0.686061192707843,6
3,3,0.9240324892498806,0.684328307048362,6
3,avg,0.6156171542700362,0.6874252419570304,6
3,0,0.46922672277748556,0.6873040156637851,7
3,1,0.5134865134865135,0.6869329019979045,7
3,2,0.8679718875502008,0.679305486410976,7
3,3,0.979933110367893,0.681455548391693,7
3,avg,0.7076545585455232,0.6837494881160896,7
3,0,0.46922672277748556,0.6814977012766719,8
3,1,0.5134865134865135,0.6837901097315771,8
3,2,0.964859437751004,0.6731324789514503,8
3,3,0.9894887720974678,0.6777276058716462,8
3,avg,0.7342653615281177,0.6790369739578364,8
3,0,0.47185691741188845,0.6735870265007521,9
3,1,0.5134865134865135,0.6788860705944446,9
3,2,0.9683734939759037,0.6698153009376373,9
3,3,0.9923554706163402,0.6737538668964675,9
3,avg,0.7365180988726614,0.6740105662323254,9
3,0,0.4760652288269332,0.6693506576963502,10
3,1,0.5134865134865135,0.6773231346290428,10
3,2,0.964859437751004,0.6659360678799181,10
3,3,0.9904443382704252,0.6694814241849459,10
3,avg,0.736213879583719,0.6705228210975642,10
3,0,0.4992109416096791,0.6649500903551482,11
3,1,0.5134865134865135,0.6740724180604551,11
3,2,0.9678714859437751,0.6605037704529054,11
3,3,0.9913999044433827,0.6673412350337015,11
3,avg,0.7429922113708376,0.6667168784755525,11
3,0,0.5912677538137823,0.6600714597747177,12
3,1,0.5134865134865135,0.6692366242766024,12
3,2,0.9673694779116466,0.6585595540732265,12
3,3,0.9909221213569039,0.6643564467559975,12
3,avg,0.7657614666422116,0.663056021220136,12
3,0,0.5644397685428721,0.658242203071831,13
3,1,0.513986013986014,0.6664971076286994,13
3,2,0.9628514056224899,0.6537362677026465,13
3,3,0.9923554706163402,0.6580914207126783,13
3,avg,0.7584081646919292,0.6591417497789638,13
3,0,0.569700157811678,0.6550529957570131,14
3,1,0.5164835164835165,0.6637408154589551,14
3,2,0.9608433734939759,0.64945305207647,14
3,3,0.9918776875298615,0.6531459700816337,14
3,avg,0.759726183829758,0.6553482083435179,14
3,0,0.6475539189900053,0.6501762273749322,15
3,1,0.5274725274725275,0.6589854694865681,15
3,2,0.963855421686747,0.646036194031497,15
3,3,0.9909221213569039,0.6500386749792486,15
3,avg,0.7824509973765459,0.6513091414680614,15
3,0,0.7443450815360336,0.6467147578320209,16
3,1,0.538961038961039,0.6547615135109032,16
3,2,0.9713855421686747,0.6409859178535431,16
3,3,0.9909221213569039,0.6457042949255494,16
3,avg,0.8114034460056628,0.6470416210305041,16
3,0,0.7716991057338243,0.6427623421690578,17
3,1,0.538961038961039,0.653003742168476,17
3,2,0.963855421686747,0.6356709108773964,17
3,3,0.9913999044433827,0.6423787327970094,17
3,avg,0.8164788677062482,0.6434539320029848,17
3,0,0.8290373487638085,0.6372407635282931,18
3,1,0.5929070929070929,0.6462246783368,18
3,2,0.9623493975903614,0.6325409211308123,18
3,3,0.9913999044433827,0.6372562113186416,18
3,avg,0.8439234359261614,0.6383156435786367,18
3,0,0.8358758548132562,0.6353886627887563,19
3,1,0.5934065934065934,0.6449153416163914,19
3,2,0.9633534136546185,0.6285123518671856,19
3,3,0.9913999044433827,0.6338535050028998,19
3,avg,0.8460089415794627,0.6356674653188082,19
3,0,0.8632298790110469,0.6309862212091293,20
3,1,0.6333666333666333,0.641269436130276,20
3,2,0.9738955823293173,0.6243476561274395,20
3,3,0.9913999044433827,0.6290137805382828,20
3,avg,0.8654729997875951,0.6314042735012819,20
3,0,0.8616517622304051,0.6259240918508145,21
3,1,0.6923076923076923,0.6370228282459728,21
3,2,0.9673694779116466,0.6203332962281254,21
3,3,0.9899665551839465,0.625755110484131,21
3,avg,0.8778238719084226,0.6272588317022609,21
3,0,0.8658600736454498,0.6233071894598032,22
3,1,0.6483516483516484,0.6362488448441207,22
3,2,0.9563253012048193,0.6177224155410705,22
3,3,0.9909221213569039,0.6210076823738051,22
3,avg,0.8653647861397054,0.6245715330546999,22
3,0,0.920568122041031,0.6164306327583036,23
3,1,0.7697302697302697,0.6295045820268599,23
3,2,0.9573293172690763,0.6137852113409693,23
3,3,0.9913999044433827,0.6160816086916279,23
3,avg,0.90975690337094,0.6189505087044402,23
3,0,0.9126775381378222,0.6122158879295642,24
3,1,0.7507492507492507,0.6269162737287127,24
3,2,0.9673694779116466,0.6087535413872286,24
3,3,0.9923554706163402,0.6115286235198756,24
3,avg,0.9057879343537649,0.6148535816413453,24
3,0,0.9110994213571805,0.6083876014320176,25
3,1,0.8171828171828172,0.6211259443681318,25
3,2,0.9673694779116466,0.6037875064405571,25
3,3,0.9923554706163402,0.6073205795689057,25
3,avg,0.9220017967669962,0.6101554079524031,25
3,0,0.9184639663335087,0.6034683115165024,26
3,1,0.8391608391608392,0.6193511307418168,26
3,2,0.9673694779116466,0.5998185092665584,26
3,3,0.9923554706163402,0.6040655191697633,26
3,avg,0.9293374385055837,0.6066758676736602,26
3,0,0.9347711730668069,0.5993782496966543,27
3,1,0.8066933066933067,0.6185660805259194,27
3,2,0.9588353413654619,0.5991030007481096,27
3,3,0.9923554706163402,0.6021118874875655,27
3,avg,0.9231638229354788,0.6047898046145622,27
3,0,0.9289847448711205,0.5999552542632783,28
3,1,0.8416583416583416,0.6133041229400482,28
3,2,0.9718875502008032,0.5903728707248427,28
3,3,0.9923554706163402,0.5967737517741897,28
3,avg,0.9337215268366514,0.6001014999255898,28
3,0,0.9374013677012099,0.5903027959399195,29
3,1,0.8561438561438561,0.6108320924071046,29
3,2,0.9779116465863453,0.5865913299192865,29
3,3,0.9913999044433827,0.5910359805016443,29
3,avg,0.9407141937186985,0.5946905496919888,29
3,0,0.9421357180431352,0.5841468658527533,30
3,1,0.8356643356643356,0.6097204720938242,30
3,2,0.9668674698795181,0.5871524925691536,30
3,3,0.9913999044433827,0.5904959493200572,30
3,avg,0.934016857007593,0.5928789449589471,30
3,0,0.9379274066280905,0.5819758014387987,31
3,1,0.8746253746253746,0.6018688038036183,31
3,2,0.9658634538152611,0.5810803754262656,31
3,3,0.9909221213569039,0.5831815926469346,31
3,avg,0.9423345891064075,0.5870266433289042,31
3,0,0.9374013677012099,0.5740481983166754,32
3,1,0.8746253746253746,0.60005969219989,32
3,2,0.9623493975903614,0.5744848021541733,32
3,3,0.9923554706163402,0.5761820223134383,32
3,avg,0.9416829026333216,0.5811936787460442,32
3,0,0.9384534455549711,0.5713056256305789,33
3,1,0.8931068931068931,0.5948535107470654,33
3,2,0.9538152610441767,0.581001289398316,33
3,3,0.9913999044433827,0.5741687433832409,33
3,avg,0.9441938760373559,0.5803322922898003,33
3,0,0.9342451341399264,0.5682556417225412,34
3,1,0.8976023976023976,0.589757974569376,34
3,2,0.9558232931726908,0.5718525614604414,34
3,3,0.9923554706163402,0.5682862122777655,34
3,avg,0.9450065738828388,0.574538097507531,34
3,0,0.9405576012624934,0.5667863431445929,35
3,1,0.8951048951048951,0.5898574844345108,35
3,2,0.9759036144578314,0.5684419463437245,35
3,3,0.9923554706163402,0.5652420446739433,35
3,avg,0.9509803953603901,0.5725819546491929,35
3,0,0.9379274066280905,0.5615996592048593,36
3,1,0.9070929070929071,0.5851163225812274,36
3,2,0.9743975903614458,0.5660532602823403,36
3,3,0.9923554706163402,0.5650015055022625,36
3,avg,0.9529433436746959,0.5694426868926723,36
3,0,0.9479221462388217,0.5574572631900151,37
3,1,0.9025974025974026,0.5826063661070375,37
3,2,0.9613453815261044,0.5638831456502279,37
3,3,0.9928332537028189,0.5601260900155699,37
3,avg,0.9511745460162868,0.5660182162407127,37
3,0,0.9505523408732246,0.5493553358275661,38
3,1,0.9020979020979021,0.5796549641764486,38
3,2,0.964859437751004,0.5563385055725834,38
3,3,0.9928332537028189,0.5577646456890225,38
3,avg,0.9525857336062373,0.5607783628164051,38
3,0,0.9479221462388217,0.5511661531547695,39
3,1,0.9025974025974026,0.5759037105472652,39
3,2,0.9688755020080321,0.5495436028783102,39
3,3,0.9923554706163402,0.5564841513307939,39
3,avg,0.9529376303651491,0.5582744044777846,39
3,0,0.9479221462388217,0.5480420465283743,40
3,1,0.9110889110889111,0.5720273874380014,40
3,2,0.9769076305220884,0.5434019670907753,40
3,3,0.9942666029622551,0.5494967103858799,40
3,avg,0.957546322703019,0.5532420278607577,40
3,0,0.9579168858495528,0.5334958493364667,41
3,1,0.9120879120879121,0.5649603006246683,41
3,2,0.9804216867469879,0.5398064080969875,41
3,3,0.9933110367892977,0.5435998290563621,41
3,avg,0.9609343803684376,0.5454655967786212,41
3,0,0.9563387690689111,0.5356996667692374,42
3,1,0.9175824175824175,0.5614651385601703,42
3,2,0.9748995983935743,0.5399034377561516,42
3,3,0.9937888198757764,0.5388616515413404,42
3,avg,0.9606524012301699,0.5439824736567249,42
3,0,0.9547606522882693,0.534532838968902,43
3,1,0.9240759240759241,0.5576456052797301,43
3,2,0.9543172690763052,0.5430744623084623,43
3,3,0.9923554706163402,0.5362581252140459,43
3,avg,0.9563773290142097,0.5428777579427851,43
3,0,0.9647553918990005,0.5206424626847558,44
3,1,0.9295704295704296,0.5550714201265043,44
3,2,0.9598393574297188,0.533801779689559,44
3,3,0.9928332537028189,0.5306688619468751,44
3,avg,0.9617496081504919,0.5350461311119236,44
3,0,0.9600210415570752,0.5241508925356155,45
3,1,0.9250749250749251,0.5513074076497233,45
3,2,0.9723895582329317,0.5344645718494093,45
3,3,0.9933110367892977,0.5332158403537858,45
3,avg,0.9626991404135574,0.5357846780971335,45
3,0,0.9558127301420305,0.52377218199303,46
3,1,0.9055944055944056,0.5509503199742153,46
3,2,0.9789156626506024,0.530463689781097,46
3,3,0.9933110367892977,0.524086888874198,46
3,avg,0.9584084587940841,0.532318270155635,46
3,0,0.9537085744345082,0.5145168856280155,47
3,1,0.9330669330669331,0.5417588202507941,47
3,2,0.9789156626506024,0.5218712718611261,47
3,3,0.9928332537028189,0.5224324949495085,47
3,avg,0.9646311059637156,0.525144868172361,47
3,0,0.9463440294581799,0.5104267616011104,48
3,1,0.9445554445554446,0.5355264318811072,48
3,2,0.9653614457831325,0.5231434810592468,48
3,3,0.9928332537028189,0.5198594807325455,48
3,avg,0.9622735433748939,0.5222390388185025,48
3,0,0.961599158337717,0.5059649624490914,49
3,1,0.9340659340659341,0.5353555479249754,49
3,2,0.9693775100401606,0.5188048565722853,49
3,3,0.9928332537028189,0.5138478058123782,49
3,avg,0.9644689640366576,0.5184932931896826,49
3,0,0.9626512361914782,0.5059508013135818,50
3,1,0.9365634365634365,0.5342407417106819,50
3,2,0.9688755020080321,0.5225053657010856,50
3,3,0.9947443860487338,0.5142405628873239,50
3,avg,0.9657086402029201,0.5192343679031683,50
3,0,0.9605470804839558,0.5004361718030806,51
3,1,0.942057942057942,0.5301830432750843,51
3,2,0.9678714859437751,0.5144385180798879,51
3,3,0.9928332537028189,0.5065093133874448,51
3,avg,0.965827440547123,0.5128917616363744,51
3,0,0.9626512361914782,0.49152942960479273,52
3,1,0.9145854145854145,0.5329080861765187,52
3,2,0.9738955823293173,0.5143240465217804,52
3,3,0.9923554706163402,0.5012974062435261,52
3,avg,0.9608719259306375,0.5100147421366545,52
3,0,0.9558127301420305,0.4895941540167747,53
3,1,0.9395604395604396,0.5234831124990732,53
3,2,0.9764056224899599,0.511939324528338,53
3,3,0.9909221213569039,0.5014040036117182,53
3,avg,0.9656752283873334,0.506605148663976,53
3,0,0.9605470804839558,0.4895354124949143,54
3,1,0.922077922077922,0.5262234065677974,54
3,2,0.9764056224899599,0.5046926827794577,54
3,3,0.9904443382704252,0.49307987761736716,54
3,avg,0.9623687408305657,0.5033828448648842,54
3,0,0.9631772751183587,0.48229225154678046,55
3,1,0.9125874125874126,0.5243443080357143,55
3,2,0.9733935742971888,0.4947410108573944,55
3,3,0.9933110367892977,0.4923202498245057,55
3,avg,0.9606173246980644,0.4984244550660987,55
3,0,0.9589689637033141,0.4796659699369267,56
3,1,0.936063936063936,0.5154319976593231,56
3,2,0.9754016064257028,0.4920317140449003,56
3,3,0.9923554706163402,0.48930916328266144,56
3,avg,0.9656974942023233,0.4941097112309529,56
3,0,0.9652814308258811,0.47275692309159345,57
3,1,0.932067932067932,0.5180263309688359,57
3,2,0.9673694779116466,0.4990158004454341,57
3,3,0.9894887720974678,0.49321843150467376,57
3,avg,0.9635519032257319,0.4957543715026343,57
3,0,0.9579168858495528,0.48211497548126914,58
3,1,0.9270729270729271,0.5123227678693377,58
3,2,0.9688755020080321,0.4989983700365427,58
3,3,0.9913999044433827,0.48471066055261397,58
3,avg,0.9613163048434737,0.49453669348494084,58
3,0,0.95528669121515,0.4782541386395113,59
3,1,0.9250749250749251,0.5103976566951115,59
3,2,0.9663654618473896,0.49351889828601514,59
3,3,0.9923554706163402,0.475084176316423,59
3,avg,0.9597706371884513,0.4893137174842652,59
3,0,0.9605470804839558,0.4678750838310326,60
3,1,0.9345654345654346,0.5077113323992901,60
3,2,0.9678714859437751,0.486001853483269,60
3,3,0.9923554706163402,0.46987366710504275,60
3,avg,0.9638348679023765,0.48286548420465863,60
3,0,0.9579168858495528,0.46553682892150716,61
3,1,0.9325674325674326,0.5002251281128539,61
3,2,0.9759036144578314,0.4841694314795804,61
3,3,0.9923554706163402,0.47382696473421915,61
3,avg,0.9646858508727894,0.4809395883120402,61
3,0,0.9584429247764334,0.46156061002920956,62
3,1,0.9405594405594405,0.49240240350469844,62
3,2,0.9764056224899599,0.4824905357207639,62
3,3,0.9918776875298615,0.46358369972167035,62
3,avg,0.9668214188389238,0.4750093122440856,62
3,0,0.9605470804839558,0.4695884568135654,63
3,1,0.9335664335664335,0.4918243911240127,63
3,2,0.9743975903614458,0.4789806427247074,63
3,3,0.9913999044433827,0.4616752839578263,63
3,avg,0.9649777522138044,0.475517193655028,63
3,0,0.9626512361914782,0.45943457750443845,64
3,1,0.9415584415584416,0.4872062675483696,64
3,2,0.9754016064257028,0.47742437646092184,64
3,3,0.9913999044433827,0.46342464707652975,64
3,avg,0.9677527971547514,0.4718724671475649,64
3,0,0.961599158337717,0.4549264802486253,65
3,1,0.955044955044955,0.4845520995118163,65
3,2,0.983433734939759,0.4716745284666498,65
3,3,0.9909221213569039,0.45371081666176366,65
3,avg,0.9727499924198337,0.46621598122221375,65
3,0,0.96422935297212,0.44902199108559226,66
3,1,0.9385614385614386,0.48056022270576104,66
3,2,0.9784136546184738,0.4651924462682272,66
3,3,0.9909221213569039,0.4537680179834708,66
3,avg,0.9680316418772341,0.4621356695107628,66
3,0,0.9631772751183587,0.45263196091348407,67
3,1,0.9280719280719281,0.4828600126070219,67
3,2,0.9759036144578314,0.46138957226611527,67
3,3,0.9913999044433827,0.4597019518156457,67
3,avg,0.9646381805228752,0.46414587440056676,67
3,0,0.9631772751183587,0.4518908240304753,68
3,1,0.9340659340659341,0.4859840438797043,68
3,2,0.9733935742971888,0.45932770924395827,68
3,3,0.9885332059245103,0.4511911635528725,68
3,avg,0.964792497351498,0.4620984351767526,68
3,0,0.9652814308258811,0.4393084735258324,69
3,1,0.9430569430569431,0.473726606035566,69
3,2,0.981425702811245,0.46202367759612667,69
3,3,0.9918776875298615,0.44554203614855975,69
3,avg,0.9704104410559827,0.4551501983265212,69
3,0,0.9652814308258811,0.43522599896025116,70
3,1,0.951048951048951,0.46802827909395295,70
3,2,0.9779116465863453,0.458122119367362,70
3,3,0.9923554706163402,0.44893481568520116,70
3,avg,0.9716493747693795,0.45257780327669184,70
3,0,0.9668595476065229,0.44135292651213076,71
3,1,0.9365634365634365,0.4732046632261781,71
