train_task,test_task,test_acc,test_loss,epoch
3,1,0.9392570281124498,0.29750317454816827,75
3,2,0.9366834170854271,0.26769302502349396,75
3,3,0.960702727693019,0.1936975674005333,75
3,avg,0.9404642120261428,0.26822198685378396,75
3,0,0.9241452991452992,0.3143593582332644,76
3,1,0.9397590361445783,0.2964890711757553,76
3,2,0.9366834170854271,0.2684060552012381,76
3,3,0.9616273693943597,0.19207738000267477,76
3,avg,0.940553780442416,0.26783296615323315,76
3,0,0.9252136752136753,0.3161844208709195,77
3,1,0.9397590361445783,0.29920226311587905,77
3,2,0.9376884422110553,0.26847128939988024,77
3,3,0.960702727693019,0.19511988468320074,77
3,avg,0.940840970315582,0.26974446451746986,77
3,0,0.9257478632478633,0.31782268764626265,78
3,1,0.9392570281124498,0.30313568325885326,78
3,2,0.9371859296482412,0.2680161183802926,78
3,3,0.9593157651410079,0.19927175156341567,78
3,avg,0.9403766465373905,0.272061560212206,78
3,0,0.9252136752136753,0.31972366214817405,79
3,1,0.9392570281124498,0.3025577403455374,79
3,2,0.9376884422110553,0.26988011269114126,79
3,3,0.9602404068423486,0.198529917831174,79
3,avg,0.9405998880948823,0.27267285825400667,79
3,0,0.9252136752136753,0.3208073520252847,80
3,1,0.9397590361445783,0.3009913178332838,80
3,2,0.936180904522613,0.2718954805153698,80
3,3,0.960702727693019,0.19679066664192668,80
3,avg,0.9404640858934714,0.27262120425396624,80
3,0,0.9246794871794872,0.3222876532464965,81
3,1,0.9397590361445783,0.30178186117884626,81
3,2,0.9366834170854271,0.2734813757278212,81
3,3,0.960702727693019,0.19828126103140611,81
3,avg,0.940456167025628,0.27395803779614253,81
3,0,0.9246794871794872,0.3232867187923855,82
3,1,0.9397590361445783,0.306289258252186,82
3,2,0.9376884422110553,0.2723424480189031,82
3,3,0.9588534442903375,0.20227640776296926,82
3,avg,0.9402451024563646,0.276048708206611,82
3,0,0.9252136752136753,0.3241789412294698,83
3,1,0.9392570281124498,0.3073383038302502,83
3,2,0.9376884422110553,0.27311800185160423,83
3,3,0.9588534442903375,0.20359130419353286,83
3,avg,0.9402531474568795,0.27705663777621425,83
3,0,0.9246794871794872,0.3249415617722731,84
3,1,0.9392570281124498,0.30721834960232774,84
3,2,0.9376884422110553,0.27365532592313374,84
3,3,0.9602404068423486,0.20252578764451196,84
3,avg,0.9404663410863352,0.27708525623556163,84
3,0,0.9252136752136753,0.3265741808801635,85
3,1,0.9402610441767069,0.3083145426937854,85
3,2,0.9376884422110553,0.27469213955366434,85
3,3,0.9597780859916782,0.20377161510553946,85
3,avg,0.940735311898279,0.2783381195582882,85
3,0,0.9246794871794872,0.3277204943518353,86
3,1,0.9397590361445783,0.3085484035522584,86
3,2,0.9371859296482412,0.2755145231084009,86
3,3,0.9602404068423486,0.20359182600285022,86
3,avg,0.9404662149536639,0.2788438117538362,86
3,0,0.9252136752136753,0.3292642638214633,87
3,1,0.9402610441767069,0.3098585260919778,87
3,2,0.9371859296482412,0.276128811093431,87
3,3,0.9597780859916782,0.2049041026949166,87
3,avg,0.9406096837575754,0.28003892592544716,87
3,0,0.9252136752136753,0.3303099228785588,88
3,1,0.9402610441767069,0.31056394251474895,88
3,2,0.9371859296482412,0.27725575125996194,88
3,3,0.9597780859916782,0.2061833095285995,88
3,avg,0.9406096837575754,0.2810782315454673,88
3,0,0.9252136752136753,0.3318217860327827,89
3,1,0.9402610441767069,0.3100017189500801,89
3,2,0.9376884422110553,0.27848405215009375,89
3,3,0.960702727693019,0.20488915165651192,89
3,avg,0.9409664723236142,0.28129917719736713,89
3,0,0.9252136752136753,0.33318814864525426,90
3,1,0.9402610441767069,0.31196003266606465,90
3,2,0.9371859296482412,0.27892056182401265,90
3,3,0.9597780859916782,0.20696454096656125,90
3,avg,0.9406096837575754,0.2827583210254732,90
3,0,0.9252136752136753,0.333816069823045,91
3,1,0.9402610441767069,0.31333969300051767,91
3,2,0.9371859296482412,0.27937448971235573,91
3,3,0.9593157651410079,0.20874539008032542,91
3,avg,0.9404941035449078,0.28381891065406095,91
3,0,0.9246794871794872,0.3351745167349139,92
3,1,0.9392570281124498,0.3156243519610669,92
3,2,0.9371859296482412,0.2794647341397539,92
3,3,0.9583911234396671,0.21073857370042381,92
3,avg,0.9398783920949614,0.2852505441340396,92
3,0,0.9246794871794872,0.33568814269497865,93
3,1,0.9407630522088354,0.3133490918630577,93
3,2,0.9376884422110553,0.28122981181695833,93
3,3,0.9602404068423486,0.20793357922751982,93
3,avg,0.9408428471104316,0.28455015640062864,93
3,0,0.9246794871794872,0.33701093584044367,94
3,1,0.9402610441767069,0.3151970560770916,94
3,2,0.9371859296482412,0.28112145620374823,94
3,3,0.9602404068423486,0.2090794945336358,94
3,avg,0.9405917169616959,0.28560223566372983,94
3,0,0.9252136752136753,0.33814719905201185,95
3,1,0.9407630522088354,0.31520424693463794,95
3,2,0.9376884422110553,0.2827413079726636,95
3,3,0.9597780859916782,0.2098874593850258,95
3,avg,0.940860813906311,0.2864950533360848,95
3,0,0.9252136752136753,0.33937464310572696,96
3,1,0.9402610441767069,0.31711993543019734,96
3,2,0.9376884422110553,0.2828332795569645,96
3,3,0.9593157651410079,0.21168833268333573,96
3,avg,0.9406197316856114,0.2877540476940561,96
3,0,0.9246794871794872,0.34026337790692973,97
3,1,0.9397590361445783,0.31956877670134887,97
3,2,0.9376884422110553,0.28337940618620444,97
3,3,0.9593157651410079,0.21458573557412355,97
3,avg,0.9403606826690323,0.2894493240921517,97
3,0,0.9246794871794872,0.34085955171503574,98
3,1,0.9402610441767069,0.31847705324012116,98
3,2,0.9376884422110553,0.2841328251900984,98
3,3,0.9593157651410079,0.21241018852590138,98
3,avg,0.9404861846770644,0.28896990466778916,98
3,0,0.9246794871794872,0.34232750713315785,99
3,1,0.9402610441767069,0.3200682061743066,99
3,2,0.9376884422110553,0.28500908319674545,99
3,3,0.9588534442903375,0.21490381097991987,99
3,avg,0.9403706044643967,0.29057715187103245,99
3,0,0.9252136752136753,0.3435752717857687,100
3,1,0.9407630522088354,0.3196417289565366,100
3,2,0.9376884422110553,0.2856006258097126,100
3,3,0.9593157651410079,0.2140079827645946,100
3,avg,0.9407452336936435,0.2907064023291531,100
3,0,0.9252136752136753,0.3435752717857687,101
3,1,0.9407630522088354,0.3196417289565366,101
3,2,0.9376884422110553,0.2856006258097126,101
3,3,0.9593157651410079,0.2140079827645946,101
3,avg,0.9407452336936435,0.2907064023291531,101
