dataset,algo,use_contrastive,seed,agent_id,avg_acc,final_acc,forward,backward,catastrophic
kmnist,modular,True,seed_3,agent_6,0.8446236111111113,0.7880833333333334,0.537,0.0022666666666666686,0.6666666666666672
kmnist,modular,True,seed_3,agent_7,0.8682083333333334,0.8739166666666666,0.6437499999999999,-0.0005666666666666708,-0.4999999999999986
kmnist,modular,True,seed_3,agent_69420,0.885875,0.885875,0.7765,0.38883333333333336,0.0
kmnist,modular,True,seed_3,agent_4,0.8431763888888888,0.8179166666666666,0.54875,-0.0011999999999999862,1.366666666666666
kmnist,modular,True,seed_3,agent_3,0.8390916666666667,0.7959999999999999,0.57475,-0.0038000000000000035,-0.1083333333333325
kmnist,modular,True,seed_3,agent_0,0.8112055555555555,0.7860833333333334,0.5670833333333333,0.0020333333333333536,-0.5833333333333339
kmnist,modular,True,seed_3,agent_5,0.8225277777777779,0.8260000000000001,0.5492499999999999,0.001466666666666668,-0.47499999999999765
kmnist,modular,True,seed_0,agent_1,0.8233611111111111,0.8144166666666668,0.5513333333333333,-0.0020000000000000018,-0.6416666666666682
kmnist,modular,True,seed_0,agent_2,0.8429208333333333,0.8377500000000001,0.6395833333333334,0.001399999999999994,-0.40000000000000036
kmnist,modular,True,seed_0,agent_6,0.8865222222222223,0.86725,0.6480833333333332,0.000966666666666649,-0.23333333333333353
kmnist,modular,True,seed_0,agent_7,0.8385263888888889,0.8581666666666666,0.5539166666666667,-0.0007999999999999859,-1.2249999999999983
kmnist,modular,True,seed_0,agent_69420,0.88675,0.88675,0.9415,0.3621666666666667,0.0
kmnist,modular,True,seed_0,agent_4,0.8241111111111111,0.8284166666666667,0.6025,0.0025666666666666503,-1.7416666666666654
kmnist,modular,True,seed_0,agent_3,0.7939902777777778,0.8103333333333333,0.6644166666666667,-0.0006666666666666598,0.12499999999999918
kmnist,modular,True,seed_0,agent_0,0.8696416666666668,0.8889999999999999,0.662,-0.001400000000000016,-0.37499999999999944
kmnist,modular,True,seed_0,agent_5,0.8326208333333334,0.8101666666666666,0.5694166666666667,0.0003333333333333262,0.44166666666666615
mnist,modular,True,seed_1,agent_1,0.9433986301522458,0.9428809252627124,0.6022609957967874,0.0007362370921189188,0.29183274242028745
mnist,modular,True,seed_1,agent_2,0.9081540318803123,0.9079146824868558,0.5840456005516638,0.00042429636256650455,-0.18229662988564393
mnist,modular,True,seed_1,agent_6,0.9621873998934226,0.9481641130147376,0.5496993184027311,4.098688223731865e-05,-0.06345012165163885
mnist,modular,True,seed_1,agent_7,0.970347368489588,0.9661945210605792,0.7039038961214684,-0.0012262697808996506,-0.2381031249404845
mnist,modular,True,seed_1,agent_69420,0.9459747535006447,0.9459747535006447,0.5067805123053741,0.4947297617562123,0.0
mnist,modular,True,seed_1,agent_4,0.9749119652399617,0.970356772176638,0.7305503885974124,-0.0008107155924513831,0.26251788185719016
mnist,modular,True,seed_1,agent_3,0.9369974120615964,0.930428391621092,0.6627205154812227,0.00060791737955459,0.785149244800217
mnist,modular,True,seed_1,agent_0,0.9631683963233901,0.9465417846539582,0.6056348711424558,0.00025990978222340346,-0.8210316939410359
mnist,modular,True,seed_1,agent_5,0.9629010379172533,0.9388610754273808,0.6922945625069197,-0.005757903039275629,1.517424271068396
mnist,modular,True,seed_2,agent_1,0.9648969108335423,0.9475328912908632,0.6616088040842019,-0.005723611940492149,1.5462570011145835
mnist,modular,True,seed_2,agent_2,0.955415701085098,0.9403043670171108,0.6950030125333901,-0.0003575117712837509,-0.7915738636918727
mnist,modular,True,seed_2,agent_6,0.9252872616912721,0.9430006313126196,0.5692745376153348,-0.0014713054068039874,-0.9718920347668617
mnist,modular,True,seed_2,agent_7,0.9611776492129854,0.9619847286988896,0.684375982021545,8.954713940034035e-05,-0.28598217850328567
mnist,modular,True,seed_2,agent_69420,0.9694371759011676,0.9694371759011676,0.9813664596273292,0.47152975845025685,0.0
mnist,modular,True,seed_2,agent_4,0.9564221501877507,0.966529248923536,0.6013982427685031,-4.2746162854815733e-05,-0.8519532394011468
mnist,modular,True,seed_2,agent_3,0.9551565128893434,0.9395913646406808,0.6900165247633119,0.00029374886604211317,0.2101433628428684
mnist,modular,True,seed_2,agent_0,0.964545151685109,0.9503316120576928,0.6112888871531915,1.1980560565542456e-05,-0.07547486111657564
mnist,modular,True,seed_2,agent_5,0.9628541649334683,0.951415120511828,0.6924087842456644,-0.000553905471501448,-0.05606665278938642
mnist,modular,True,seed_3,agent_1,0.9725110319248264,0.973023537895192,0.7136899154144993,-0.00028331126889495167,-0.038351828685787945
mnist,modular,True,seed_3,agent_2,0.9643380559893613,0.9646210439687748,0.5589401437482432,0.0005959688617690547,-0.10088961490113402
mnist,modular,True,seed_3,agent_6,0.94028660555639,0.9251154721284616,0.6517219753811164,-0.006465613968694058,1.2309857349225037
mnist,modular,True,seed_3,agent_7,0.9690263761051963,0.967385077055632,0.6441465601345506,0.00022753916727939286,-0.045425551819829504
mnist,modular,True,seed_3,agent_69420,0.9725768789286604,0.9725768789286604,0.9104477611940298,0.4567357495414181,0.0
mnist,modular,True,seed_3,agent_4,0.9510229827680189,0.9339987984299636,0.6912284048362993,-0.0003612811398737259,-0.24883046821690588
mnist,modular,True,seed_3,agent_3,0.9575035264448095,0.9434888599551852,0.5972867296809188,0.0005951779579894752,-0.3149010673435889
mnist,modular,True,seed_3,agent_0,0.9574668689624906,0.8907871492779943,0.6790591671383477,0.0003193592996432774,-0.01000187976225586
mnist,modular,True,seed_3,agent_5,0.9361692369801601,0.9491706411247424,0.5979705610785333,-0.0005824113275838316,-2.2826577567056288
mnist,modular,True,seed_0,agent_1,0.9499977260943565,0.9395322769159064,0.6454857338358703,0.0009366988902355396,-0.7175821115686154
mnist,modular,True,seed_0,agent_2,0.951356634830292,0.9601491607041632,0.6576913609940103,0.0008566112914109099,-0.2934731736027282
mnist,modular,True,seed_0,agent_6,0.9542822203831717,0.9517238631139366,0.6965315887647775,-0.0024305633259731935,-0.6859005370440225
mnist,modular,True,seed_0,agent_7,0.9544607026374593,0.9506981362860836,0.7021997409244706,-0.0016450931057633363,0.05204741839644108
mnist,modular,True,seed_0,agent_69420,0.9668986524096724,0.9668986524096724,0.931372549019608,0.4762152161137138,0.0
mnist,modular,True,seed_0,agent_4,0.9704331827767269,0.9653670400792168,0.6249043900396308,0.0005964139277512789,-0.23502170566099082
mnist,modular,True,seed_0,agent_3,0.960391204710859,0.9629287484270992,0.6401659959032681,-0.00035748568092570655,0.23589982845805454
mnist,modular,True,seed_0,agent_0,0.9691913293551971,0.975950786227028,0.7298728537542326,0.0005027155225558595,-0.16556349581109225
mnist,modular,True,seed_0,agent_5,0.9617932811716323,0.9649941679687052,0.7841382188967868,0.0005592337917988004,-0.16341537867993566
mnist,monolithic,True,seed_1,agent_1,0.9432327069403622,0.9459756456650164,0.8535012902590121,0.008522287146260717,2.353134132378863
mnist,monolithic,True,seed_1,agent_2,0.9441248915286602,0.9347573058307576,0.9175022928615681,0.0019066928561254951,2.8925876604455407
mnist,monolithic,True,seed_1,agent_6,0.9577108139064371,0.9537914746063988,0.8425135011688566,0.002432154783042669,1.5246459027011863
mnist,monolithic,True,seed_1,agent_7,0.9710572615192165,0.9718334558438876,0.9557693740317026,-0.004907752657787697,0.6626739256423448
mnist,monolithic,True,seed_1,agent_69420,0.943766778734832,0.943766778734832,0.5067805123053741,0.44707412171097155,0.0
mnist,monolithic,True,seed_1,agent_4,0.9545924938673612,0.9456464647003154,0.9453321589529082,-0.00514719668453177,2.6065340229933858
mnist,monolithic,True,seed_1,agent_3,0.9410001711168552,0.9297310189394948,0.943343213895767,0.015447440151200668,3.2603962762438896
mnist,monolithic,True,seed_1,agent_0,0.9643463282191357,0.9596931646078708,0.9578667853113743,-0.0021275514740201284,0.7469640715759045
mnist,monolithic,True,seed_1,agent_5,0.9724452690720818,0.9643781007037902,0.8792448785563889,0.007883908855460583,0.9106431994352552
mnist,monolithic,True,seed_2,agent_1,0.9494642520683954,0.9498492763470834,0.9371125500905729,0.005714140091909899,2.756516683253285
mnist,monolithic,True,seed_2,agent_2,0.9592322943302034,0.9523282039595232,0.8692447508934004,0.0034012143366762243,1.034053421131246
mnist,monolithic,True,seed_2,agent_6,0.8850284447459554,0.9072376383221092,0.8654495778959207,0.025928607519497292,4.626283882494437
mnist,monolithic,True,seed_2,agent_7,0.9562130195262707,0.965044071930998,0.9406715566153646,-0.010975432446521542,0.6396960159302338
mnist,monolithic,True,seed_2,agent_69420,0.923303171504582,0.923303171504582,0.9732441471571908,0.4149548444817561,0.0
mnist,monolithic,True,seed_2,agent_4,0.95783577144962,0.9606571162095832,0.8529752459173993,0.007817755168643529,1.090191149691111
mnist,monolithic,True,seed_2,agent_3,0.9531212525220707,0.9485149016690156,0.930262789089134,-0.0073229478098568645,1.8171003532704806
mnist,monolithic,True,seed_2,agent_0,0.9459796620415891,0.9492764084613782,0.927520532887146,-0.012833755031931671,1.689570889096792
mnist,monolithic,True,seed_2,agent_5,0.954635395278899,0.9549185424499926,0.9592256070129078,-0.008056810192038173,2.073843831598852
mnist,monolithic,True,seed_3,agent_1,0.9529190031933316,0.9599177387055317,0.9636579564106356,-0.009162233692259237,1.9120667981796957
mnist,monolithic,True,seed_3,agent_2,0.9572005253180658,0.951427944161336,0.883414093200393,-0.012179135148745386,2.24816228331447
mnist,monolithic,True,seed_3,agent_6,0.9445649536363246,0.9489510384323904,0.7730458152988914,-7.999107066491984e-05,0.7975770420842557
mnist,monolithic,True,seed_3,agent_7,0.9707355022194744,0.9629430763071322,0.8993316969107208,0.004281803066503409,1.657399849929031
mnist,monolithic,True,seed_3,agent_69420,0.9520901826103731,0.9520901826103731,0.9388992537313432,0.4291222068891389,0.0
mnist,monolithic,True,seed_3,agent_4,0.943315174577252,0.9293043473283684,0.862072298188136,-0.00045849900325506767,3.5269608791162956
mnist,monolithic,True,seed_3,agent_3,0.949933179389345,0.924095677898478,0.7906329347518625,0.00377260971446783,3.494260576914315
mnist,monolithic,True,seed_3,agent_0,0.9328699107559526,0.9259084194264408,0.9373181963944198,-0.0017748543445692691,3.200562456307882
mnist,monolithic,True,seed_3,agent_5,0.9302430766231925,0.926001264474221,0.8478680125288912,0.011054678155311085,3.7733610712443597
mnist,monolithic,True,seed_0,agent_1,0.9433407241219105,0.9447288695735524,0.8772350730475386,0.006746383083116806,2.213796306434475
mnist,monolithic,True,seed_0,agent_2,0.942535279024478,0.9536115444409794,0.9389450209246725,-0.011562605162445746,1.45631579073503
mnist,monolithic,True,seed_0,agent_6,0.9399738691534895,0.9517290216983746,0.8769445775250168,-0.004848717988120921,1.8187894440590953
mnist,monolithic,True,seed_0,agent_7,0.9318476357805032,0.9601641600571346,0.9433811353730267,-0.008208889483605711,1.381007647024344
mnist,monolithic,True,seed_0,agent_69420,0.9622316894966292,0.9622316894966292,0.932920536635707,0.4717125851364332,0.0
mnist,monolithic,True,seed_0,agent_4,0.9596900904843421,0.9617923256327676,0.9415867762646828,-0.004070872157711884,1.2960160054078074
mnist,monolithic,True,seed_0,agent_3,0.9560683819765168,0.9634036008536944,0.9279883310968752,-0.010099361338020245,1.292088536521043
mnist,monolithic,True,seed_0,agent_0,0.9582454792812488,0.9633512288398492,0.9774581001055966,-0.0003970672149921528,2.0692010153741225
mnist,monolithic,True,seed_0,agent_5,0.964200974864792,0.971638750880896,0.975789637917742,-0.002336809745962413,0.6261574922257984
fashionmnist,modular,True,seed_1,agent_1,0.9618111111111111,0.94725,0.75725,-0.001566666666666679,-0.9333333333333341
fashionmnist,modular,True,seed_1,agent_2,0.9372902777777777,0.9121666666666668,0.69375,0.004366666666666645,-2.683333333333332
fashionmnist,modular,True,seed_1,agent_6,0.9768611111111113,0.9595833333333332,0.8678333333333335,-0.0010666666666666602,-0.658333333333333
fashionmnist,modular,True,seed_1,agent_7,0.9194416666666667,0.8926666666666666,0.63925,-0.0012333333333333233,-1.416666666666666
fashionmnist,modular,True,seed_1,agent_69420,0.906625,0.906625,0.991,0.37916666666666665,0.0
fashionmnist,modular,True,seed_1,agent_4,0.9587402777777777,0.92375,0.6553333333333334,0.001633333333333331,0.15833333333333438
fashionmnist,modular,True,seed_1,agent_3,0.891461111111111,0.9044166666666666,0.71975,0.0005333333333333264,-0.4000000000000022
fashionmnist,modular,True,seed_1,agent_0,0.9613083333333335,0.9523333333333333,0.6723333333333333,-0.0007333333333333487,0.008333333333332416
fashionmnist,modular,True,seed_1,agent_5,0.9380638888888889,0.9595,0.7137500000000001,-0.0013666666666666643,-0.6250000000000016
fashionmnist,modular,True,seed_2,agent_1,0.931323611111111,0.9473333333333334,0.8393333333333333,-0.002000000000000009,0.608333333333333
fashionmnist,modular,True,seed_2,agent_2,0.9668388888888888,0.9540833333333332,0.7355833333333334,-0.0005666666666666783,-2.59166666666667
fashionmnist,modular,True,seed_2,agent_6,0.9710666666666666,0.9690000000000002,0.8502500000000001,0.0010999999999999899,-0.5916666666666643
fashionmnist,modular,True,seed_2,agent_7,0.9667111111111112,0.9674166666666668,0.8205,-0.009566666666666671,-0.5833333333333339
fashionmnist,modular,True,seed_2,agent_69420,0.95975,0.95975,0.9545,0.45516666666666666,0.0
fashionmnist,modular,True,seed_2,agent_4,0.9151736111111112,0.9145,0.78625,-0.00646666666666668,1.3416666666666652
fashionmnist,modular,True,seed_2,agent_3,0.9455222222222223,0.9433333333333334,0.7254166666666667,-0.0003666666666666633,-0.3416666666666698
fashionmnist,modular,True,seed_2,agent_0,0.9690416666666666,0.9735833333333334,0.7792499999999999,0.0005333333333333486,-0.16666666666666868
fashionmnist,modular,True,seed_2,agent_5,0.8801680555555556,0.9290833333333334,0.7420833333333333,-0.0054333333333333195,1.200000000000001
fashionmnist,modular,True,seed_3,agent_1,0.8785875000000001,0.928,0.8164166666666667,-0.004033333333333341,0.34166666666666423
fashionmnist,modular,True,seed_3,agent_2,0.8345027777777778,0.89975,0.8164166666666667,0.0,0.26666666666666505
fashionmnist,modular,True,seed_3,agent_6,0.8814291666666666,0.927,0.7645,0.0005666666666666783,0.016666666666666684
fashionmnist,modular,True,seed_3,agent_7,0.9001263888888889,0.8780000000000001,0.6093333333333334,-0.0008666666666666749,-0.0500000000000019
fashionmnist,modular,True,seed_3,agent_69420,0.96625,0.96625,0.992,0.458,0.0
fashionmnist,modular,True,seed_3,agent_4,0.9369999999999999,0.9375833333333332,0.6755833333333333,0.007033333333333336,0.44166666666666615
fashionmnist,modular,True,seed_3,agent_3,0.9383527777777778,0.9296666666666668,0.7284166666666666,-0.002166666666666665,0.20833333333333445
fashionmnist,modular,True,seed_3,agent_0,0.9524652777777778,0.9574166666666668,0.7385833333333333,-0.001433333333333331,-0.5666666666666671
fashionmnist,modular,True,seed_3,agent_5,0.9532152777777778,0.9371666666666668,0.7221666666666667,-0.0001000000000000186,-0.441666666666668
fashionmnist,modular,True,seed_0,agent_1,0.8540402777777777,0.8269166666666666,0.6314166666666666,-0.0001666666666666705,-1.6416666666666673
fashionmnist,modular,True,seed_0,agent_2,0.9584652777777779,0.9311666666666668,0.7930833333333333,0.002433333333333347,-0.2583333333333345
fashionmnist,modular,True,seed_0,agent_6,0.9722402777777778,0.9642500000000002,0.868,-0.0022999999999999835,0.3166666666666651
fashionmnist,modular,True,seed_0,agent_7,0.9696222222222222,0.94475,0.8531666666666667,-0.0008999999999999897,-0.5083333333333346
fashionmnist,modular,True,seed_0,agent_69420,0.938,0.938,0.5,0.4953333333333334,0.0
fashionmnist,modular,True,seed_0,agent_4,0.9584583333333333,0.9495833333333334,0.73175,0.001100000000000012,-2.0916666666666677
fashionmnist,modular,True,seed_0,agent_3,0.9615347222222224,0.9486666666666668,0.7489166666666666,-0.002000000000000009,-1.583333333333331
fashionmnist,modular,True,seed_0,agent_0,0.9405,0.9270833333333331,0.7248333333333333,-0.00733333333333334,1.6250000000000024
fashionmnist,modular,True,seed_0,agent_5,0.9803944444444443,0.9814166666666666,0.8172499999999999,0.0001666666666666779,-0.39166666666666977
fashionmnist,monolithic,True,seed_1,agent_1,0.950926388888889,0.93775,0.9589166666666668,-0.01923333333333331,2.6083333333333347
fashionmnist,monolithic,True,seed_1,agent_2,0.9568500000000001,0.9128333333333334,0.9438333333333334,-0.010166666666666673,3.4333333333333327
fashionmnist,monolithic,True,seed_1,agent_6,0.9750055555555553,0.9529166666666664,0.9691666666666667,-0.012200000000000011,1.4166666666666696
fashionmnist,monolithic,True,seed_1,agent_7,0.8880819444444444,0.8595833333333333,0.8338333333333333,-0.01886666666666666,4.658333333333333
fashionmnist,monolithic,True,seed_1,agent_69420,0.903,0.903,0.9915,0.37599999999999995,0.0
fashionmnist,monolithic,True,seed_1,agent_4,0.9614569444444444,0.9125833333333334,0.9201666666666667,-0.0026333333333333616,2.3000000000000003
fashionmnist,monolithic,True,seed_1,agent_3,0.8784236111111112,0.8833333333333334,0.762,0.006133333333333361,0.8583333333333313
fashionmnist,monolithic,True,seed_1,agent_0,0.9305222222222223,0.9294166666666666,0.8293333333333334,0.0022666666666666686,2.3000000000000003
fashionmnist,monolithic,True,seed_1,agent_5,0.9217874999999999,0.9423333333333334,0.9434166666666668,-0.005333333333333338,2.2666666666666666
fashionmnist,monolithic,True,seed_2,agent_1,0.9242527777777777,0.9226666666666666,0.9220833333333333,0.0009666666666666639,3.125
fashionmnist,monolithic,True,seed_2,agent_2,0.9724888888888888,0.9451666666666666,0.8222499999999999,0.00499999999999999,2.833333333333334
fashionmnist,monolithic,True,seed_2,agent_6,0.9806597222222222,0.9735833333333334,0.9784166666666666,0.0036999999999999997,0.633333333333334
fashionmnist,monolithic,True,seed_2,agent_7,0.9832027777777778,0.9798333333333334,0.97575,0.003266666666666677,0.04166666666666578
fashionmnist,monolithic,True,seed_2,agent_69420,0.951375,0.951375,0.9485,0.44383333333333336,0.0
fashionmnist,monolithic,True,seed_2,agent_4,0.9243375,0.9273333333333332,0.9438333333333334,0.030433333333333333,1.7083333333333321
fashionmnist,monolithic,True,seed_2,agent_3,0.9636791666666666,0.9679166666666666,0.9406666666666667,0.003133333333333336,0.2083333333333326
fashionmnist,monolithic,True,seed_2,agent_0,0.976413888888889,0.9783333333333334,0.9633333333333333,-0.005533333333333346,0.683333333333334
fashionmnist,monolithic,True,seed_2,agent_5,0.8944722222222222,0.94625,0.9303333333333331,0.002533333333333336,0.5833333333333357
fashionmnist,monolithic,True,seed_3,agent_1,0.8842444444444445,0.9378333333333332,0.943,0.0024999999999999983,0.7083333333333348
fashionmnist,monolithic,True,seed_3,agent_2,0.8103861111111111,0.9029166666666668,0.8286666666666666,-0.012366666666666666,0.6499999999999988
fashionmnist,monolithic,True,seed_3,agent_6,0.8736013888888889,0.9231666666666666,0.9289999999999999,-0.0026666666666666544,1.1249999999999982
fashionmnist,monolithic,True,seed_3,agent_7,0.9336874999999999,0.8986666666666666,0.8860000000000001,0.009700000000000005,2.8499999999999988
fashionmnist,monolithic,True,seed_3,agent_69420,0.961625,0.961625,0.998,0.449,0.0
fashionmnist,monolithic,True,seed_3,agent_4,0.9146402777777777,0.9107499999999998,0.8666666666666666,-0.0015333333333333273,3.0916666666666686
fashionmnist,monolithic,True,seed_3,agent_3,0.9473333333333334,0.9375,0.92225,-0.0006666666666666747,1.1083333333333334
fashionmnist,monolithic,True,seed_3,agent_0,0.9371069444444444,0.937,0.8825833333333333,-0.003933333333333344,2.024999999999999
fashionmnist,monolithic,True,seed_3,agent_5,0.936773611111111,0.9474166666666668,0.8725833333333334,-0.0066666666666666576,1.275000000000002
fashionmnist,monolithic,True,seed_0,agent_1,0.8006222222222222,0.8186666666666667,0.8079166666666667,0.036499999999999984,5.066666666666667
fashionmnist,monolithic,True,seed_0,agent_2,0.9474611111111111,0.9185,0.907,-0.0075666666666666695,2.900000000000001
fashionmnist,monolithic,True,seed_0,agent_6,0.9709902777777778,0.9638333333333332,0.9790000000000001,0.008100000000000003,1.5500000000000014
fashionmnist,monolithic,True,seed_0,agent_7,0.9701624999999999,0.93375,0.9430833333333334,-0.007599999999999984,1.3083333333333336
fashionmnist,monolithic,True,seed_0,agent_69420,0.930375,0.930375,0.499,0.48783333333333334,0.0
fashionmnist,monolithic,True,seed_0,agent_4,0.9549250000000001,0.9330833333333334,0.8813333333333334,-0.008300000000000004,1.6833333333333367
fashionmnist,monolithic,True,seed_0,agent_3,0.9530152777777778,0.9385,0.8795000000000001,0.016166666666666663,1.2333333333333343
fashionmnist,monolithic,True,seed_0,agent_0,0.9317875000000001,0.9334166666666668,0.9044166666666668,0.0036999999999999997,1.5916666666666672
fashionmnist,monolithic,True,seed_0,agent_5,0.9811333333333332,0.9815833333333334,0.9809166666666668,0.0004666666666666671,0.27499999999999747
kmnist,monolithic,True,seed_1,agent_1,0.8619416666666666,0.8590833333333334,0.83675,-0.013899999999999978,4.433333333333332
kmnist,monolithic,True,seed_1,agent_2,0.8563958333333334,0.8365,0.8182499999999999,-0.0078,5.016666666666669
kmnist,monolithic,True,seed_1,agent_6,0.8205652777777779,0.8219166666666666,0.8600833333333334,-0.03909999999999998,5.641666666666669
kmnist,monolithic,True,seed_1,agent_7,0.8531958333333334,0.831,0.7671666666666667,-0.01066666666666669,5.158333333333337
kmnist,monolithic,True,seed_1,agent_69420,0.846625,0.846625,0.613,0.3418333333333334,0.0
kmnist,monolithic,True,seed_1,agent_4,0.8339347222222222,0.8724166666666667,0.7841666666666667,0.020033333333333347,4.183333333333334
kmnist,monolithic,True,seed_1,agent_3,0.7974194444444445,0.8220833333333332,0.7715,-0.017900000000000013,5.483333333333337
kmnist,monolithic,True,seed_1,agent_0,0.8638194444444444,0.8649999999999999,0.8334166666666668,-0.005333333333333345,2.491666666666666
kmnist,monolithic,True,seed_1,agent_5,0.8591763888888889,0.8641666666666667,0.8504999999999999,-0.009266666666666638,2.866666666666666
kmnist,monolithic,True,seed_2,agent_1,0.8311777777777779,0.8279166666666667,0.7752500000000001,0.0038333333333333184,3.525000000000004
kmnist,monolithic,True,seed_2,agent_2,0.8646291666666666,0.8500833333333334,0.7778333333333333,-0.0035999999999999734,2.275000000000001
kmnist,monolithic,True,seed_2,agent_6,0.8305930555555556,0.8140000000000001,0.8343333333333333,-0.003400000000000003,5.5500000000000025
kmnist,monolithic,True,seed_2,agent_7,0.8333555555555555,0.8169166666666667,0.7974999999999999,0.007700000000000003,4.891666666666664
kmnist,monolithic,True,seed_2,agent_69420,0.83375,0.83375,0.768,0.3418333333333334,0.0
kmnist,monolithic,True,seed_2,agent_4,0.8315597222222221,0.8067500000000001,0.73575,-0.01736666666666668,7.225
kmnist,monolithic,True,seed_2,agent_3,0.8449027777777779,0.8434166666666667,0.7660833333333333,-0.0035666666666666663,4.291666666666668
kmnist,monolithic,True,seed_2,agent_0,0.8502652777777778,0.8255833333333332,0.7773333333333333,-0.008366666666666678,3.5583333333333353
kmnist,monolithic,True,seed_2,agent_5,0.8307652777777778,0.8018333333333333,0.8055,0.028300000000000023,4.016666666666665
kmnist,monolithic,True,seed_3,agent_1,0.8285736111111112,0.7980833333333334,0.791,-0.01083333333333331,6.033333333333333
kmnist,monolithic,True,seed_3,agent_2,0.8092263888888888,0.7990833333333333,0.6849166666666666,0.001066666666666675,3.8916666666666675
kmnist,monolithic,True,seed_3,agent_6,0.8013444444444445,0.76525,0.7584166666666667,-0.028633333333333334,7.133333333333335
kmnist,monolithic,True,seed_3,agent_7,0.8441694444444444,0.8659166666666668,0.8492500000000001,-0.008166666666666678,3.666666666666668
kmnist,monolithic,True,seed_3,agent_69420,0.7865,0.7865,0.6525,0.2831666666666666,0.0
kmnist,monolithic,True,seed_3,agent_4,0.7908111111111111,0.7495833333333334,0.6921666666666667,-0.012200000000000011,9.700000000000003
kmnist,monolithic,True,seed_3,agent_3,0.7968513888888888,0.7934166666666668,0.7000833333333333,0.011900000000000006,4.8166666666666655
kmnist,monolithic,True,seed_3,agent_0,0.8172944444444443,0.7709166666666666,0.7668333333333334,-0.02493333333333333,8.524999999999999
kmnist,monolithic,True,seed_3,agent_5,0.7828361111111111,0.78375,0.67175,0.000899999999999997,5.391666666666669
kmnist,monolithic,True,seed_0,agent_1,0.8323875,0.8183333333333334,0.7403333333333334,0.013466666666666663,4.758333333333331
kmnist,monolithic,True,seed_0,agent_2,0.818,0.8175833333333333,0.7573333333333333,-0.0018333333333333387,3.7749999999999986
kmnist,monolithic,True,seed_0,agent_6,0.8525777777777778,0.8417500000000001,0.8623333333333333,-0.014700000000000001,4.199999999999998
kmnist,monolithic,True,seed_0,agent_7,0.8465888888888888,0.8604166666666666,0.8325833333333333,0.014700000000000001,2.5083333333333346
kmnist,monolithic,True,seed_0,agent_69420,0.85375,0.85375,0.924,0.3213333333333333,0.0
kmnist,monolithic,True,seed_0,agent_4,0.8333791666666667,0.8515,0.8808333333333332,-0.013233333333333312,4.158333333333334
kmnist,monolithic,True,seed_0,agent_3,0.787988888888889,0.8080833333333333,0.8338333333333333,-0.010466666666666676,4.850000000000002
kmnist,monolithic,True,seed_0,agent_0,0.83975,0.8558333333333333,0.81625,-0.0218333333333333,3.95
